openalex_id,title,retrieved_by,n_queries
https://openalex.org/W7127619723,PhiLogos: A Bounded Reasoning Kernel and Reference Implementation,Q1,1
https://openalex.org/W7127633185,A Blockchain-Enabled Deep Learning Framework for Secure Omics Data Sharing and Attack Detection,Q6,1
https://openalex.org/W7127639899,Replay Cost as a Verification Primitive: Robust CHSH Self-Testing and the Limits of Auditability,Q6,1
https://openalex.org/W7127648247,"Research Data and Code for ""Feasibility Mapping in Latent Space Reveals Transferability Limits Across Electrochemical Energy Storage Materials""",Q1,1
https://openalex.org/W7127656098,Design and evaluation of semantically-valid negative samples integration techniques for scalable semi-automated drug repurposing prediction pipelines in rare disease research,Q1,1
https://openalex.org/W7127709751,State-Dependent CHSH Inequality: A Common Pedagogical Omission with Reproducible Verification,Q6,1
https://openalex.org/W7127866449,Resonant Mass Structure in Riemann Zeta Zeros: Dynamical Evidence for the Critical Line,Q4,1
https://openalex.org/W7127895504,SOLAR External: 2I/Borisov — Coherence Signature on SOLAR Baseline (CP364),Q2,1
https://openalex.org/W7127908601,Geometric Resolution of the Riemann Hypothesis: The PVT-Mc Convergence Framework,Q2,1
https://openalex.org/W7127919594,Constraint-Interference in Large Language Models: Causal Decomposition of Artificial Phase Transitions and Intrinsic Alignment Structures,Q1,1
https://openalex.org/W7127924756,Overcoming Barriers to Computational Reproducibility,Q1,1
https://openalex.org/W7127924762,Experimental Evidence of Topology-Dependent Error Correlations in Y⊗Z Stabilizer Measurements on IBM's 156-Qubit Heron Processor (4.86σ),Q6,1
https://openalex.org/W7127925642,Reproducibility package (public subset) - cross-solver FE mesh conversion paper,Q6,1
https://openalex.org/W7127928609,Translational Research in Pharmacy: Bridging the lab and clinic,"Q1, Q7, Q15",3
https://openalex.org/W7127929387,A K–R Parameterized Nonlinear Wetware Framework with Global Lyapunov Stability and Quantitative Convergence Benchmarks,Q1,1
https://openalex.org/W7127944464,Compliance-Aware Cross-Border Federated Learning for Security Telemetry under HIPAA/GDPR,Q3,1
https://openalex.org/W7127952663,A Practical Framework for Designing High-Speed Imaging Data Acquisition Systems on Low-Cost FPGAs,Q6,1
https://openalex.org/W7127966553,赵付涛物质记忆元公理丙式方程V3.0s：——量化的历史之西周篇 第四章 关键历史事件量化验证与模型可靠性分析,Q6,1
https://openalex.org/W7127984265,Reproducibility package (public subset) - cross-solver FE mesh conversion paper,Q6,1
https://openalex.org/W7127987491,Programmable Nanomaterial Sensors for Edge AI,Q3,1
https://openalex.org/W7127990095,赵付涛物质记忆元公理丙式方程V3.0s：——量化的历史之西周篇 第四章 关键历史事件量化验证与模型可靠性分析,Q6,1
https://openalex.org/W7128005375,Constraint-Interference in Large Language Models: Causal Decomposition of Artificial Phase Transitions and Intrinsic Alignment Structures,Q1,1
https://openalex.org/W7128025705,Replication code for: Understanding Comorbidities in Hypermobile Ehlers-Danlos Syndrome: Could a Viral Infection Unmask the Disorder?,Q1,1
https://openalex.org/W7128036090,Replication code for: Understanding Comorbidities in Hypermobile Ehlers-Danlos Syndrome: Could a Viral Infection Unmask the Disorder?,Q1,1
https://openalex.org/W7128050450,SOLAR External: 2I/Borisov — Coherence Signature on SOLAR Baseline (CP364),Q2,1
https://openalex.org/W7128069203,Experimental Evidence of Topology-Dependent Error Correlations in Y⊗Z Stabilizer Measurements on IBM's 156-Qubit Heron Processor (4.86σ),Q6,1
https://openalex.org/W7128096049,"Uncertainty Quantification in LLM Agents: Foundations, Emerging Challenges, and Opportunities","Q1, Q7, Q8, Q15",4
https://openalex.org/W7128097805,Overcoming Barriers to Computational Reproducibility,Q1,1
https://openalex.org/W7128157475,Raw-Audio Emotion and Intent Understanding for Human–Robot Interaction,Q3,1
https://openalex.org/W7128160980,SFEL a machine learning framework for forecasting radar backscatter based ground deformation,Q4,1
https://openalex.org/W7128161281,Prostate Cancer Radiomic Features: Limited Cross‐Scanner Reproducibility Despite High Reader Reliability,Q1,1
https://openalex.org/W7128163947,Encrypted Federated Learning for Edge Robotics Under Constraints,Q3,1
https://openalex.org/W7128174466,SOLAR External: 2I/Borisov - Firma di Coerenza su Baseline SOLAR (CP364),Q2,1
https://openalex.org/W7128176730,"Reporting Practices, Open Science Practices, and Trustworthiness of Simulation Studies in Psychology: A Questionnaire Study",Q1,1
https://openalex.org/W7128310712,The Riemann Hypothesis — Complete Proof,Q2,1
https://openalex.org/W7128312052,SOLAR External: 1I/ʻOumuamua — Coherence Signature on SOLAR Baseline (CP364),"Q2, Q6",2
https://openalex.org/W7128318352,SOLAR External: 1I/ʻOumuamua — Coherence Signature on SOLAR Baseline (CP364),"Q2, Q6",2
https://openalex.org/W7128361581,Topological AI Engines: Persistent Structure for Stable Learning and Anomaly Discovery,Q3,1
https://openalex.org/W7128362219,"Reproducibility Archive for Integrated Model Development, Consensus ML Screening, Protein Selection, Docking, and MD to Identify GSK3β Inhibitors",Q1,1
https://openalex.org/W7128372723,Draft genome dataset of Xylaria sp. KR-3U isolated from leaves of the medicinal plant Catharanthus roseus,Q1,1
https://openalex.org/W7128401995,"Good Recovery, Poor Participation? A Secondary Analysis of the Dissociation Between Global Disability and Real-Life Participation Five Years After Traumatic Brain Injury",Q2,1
https://openalex.org/W7128410299,SOLAR External: 1I/ʻOumuamua — Firma di Coerenza su Baseline SOLAR (CP364),"Q2, Q6",2
https://openalex.org/W7128439941,Recent Advances in Decoupling Strategies for Soft Sensors,Q6,1
https://openalex.org/W7128441050,"Green Intelligence Digital Twins: Climate-Resilient, Carbon-Aware Infrastructure",Q3,1
https://openalex.org/W7128442357,"Transparency in Agentic AI: A Survey of Interpretability, Explainability, and Governance",Q1,1
https://openalex.org/W7128449081,The relationship between ESG criteria and economic growth: A study on Stoxx Europe 600 company countries,Q4,1
https://openalex.org/W7128475124,Automating Computational Reproducibility in Social Science: Comparing Prompt-Based and Agent-Based Approaches,"Q1, Q8",2
https://openalex.org/W7128482743,"Artifact for ""GrowthHacker: Automated Off-Policy Evaluation Optimization Using Code-Modifying LLM Agents""",Q4,1
https://openalex.org/W7128483260,Collatz Final Gate v8.7: Certificate-grade reduction with an audited non-synthetic L0=16 trigger instance (Level–2B packet),Q6,1
https://openalex.org/W7128486078,"Update on the Prime Vortex Theory: Fractal Phase-Convergence and Reconciliation of the ""12.8"" Discrepancy",Q2,1
https://openalex.org/W7128493690,Assessing Reproducibility in Evolutionary Computation: A Case Study using Human- and LLM-based Assessment,Q3,1
https://openalex.org/W7128496654,Resilience and Reliability in Transitions from Legacy (Monolith/SOA) to Scalable Enterprise Architectures: A Scoping Review,Q2,1
https://openalex.org/W7128500657,Review of: Infanticide in a colonial cooperative bird is not associated with direct reproductive benefits. Round#1/Reviewer#2,Q1,1
https://openalex.org/W7128504626,Protocol for development of a reporting guideline (TRIPOD-Code) for code repositories associated with diagnostic and prognostic prediction model studies,Q1,1
https://openalex.org/W7128508425,Expansive homeomorphisms on complexity quasi-metric spaces,Q1,1
https://openalex.org/W7128510863,"ToxMCP: Guardrailed, Auditable Agentic Workflows for Computational Toxicology via the Model Context Protocol",Q1,1
https://openalex.org/W7128518091,Review of: Infanticide in a colonial cooperative bird is not associated with direct reproductive benefits. Round#3/Reviewer#1,Q1,1
https://openalex.org/W7128533718,Decision Revise: Infanticide in a colonial cooperative bird is not associated with direct reproductive benefits. Round#1,Q1,1
https://openalex.org/W7128535506,HPIDF: A Hybrid SDAE-Random Forest for Exascale Interconnect Prognostics,Q3,1
https://openalex.org/W7128537058,Hybrid AI-Based dynamic risk assessment framework with explainable AI practices for composite product cybersecurity certification,Q4,1
https://openalex.org/W7128538843,Recommendation of: Infanticide in a colonial cooperative bird is not associated with direct reproductive benefits. Round#3,Q1,1
https://openalex.org/W7128540919,Review of: Gene-Culture Coevolution Favours the Emergence of Traditions in Mate Choice through Conformist Social Learning. Round#1/Reviewer#2,Q1,1
https://openalex.org/W7128541618,Emergent Threshold Dynamics in Unified Metabolic-Regulatory Models: Achieving Spontaneous Homeostasis Through Bidirectional ATP-Pathway Coupling,Q1,1
https://openalex.org/W7128550314,Review of: Infanticide in a colonial cooperative bird is not associated with direct reproductive benefits. Round#1/Reviewer#1,Q1,1
https://openalex.org/W7128555068,Expansive homeomorphisms on complexity quasi-metric spaces,Q1,1
https://openalex.org/W7128555370,Software Testing at the Network Layer: Automated HTTP API Quality Assessment and Security Analysis of Production Web Applications,Q2,1
https://openalex.org/W7128555446,ArkEval: Benchmarking and Evaluating Automated CodeRepair for ArkTS,Q6,1
https://openalex.org/W7128555674,Assessing Reproducibility in Evolutionary Computation: A Case Study using Human- and LLM-based Assessment,Q3,1
https://openalex.org/W7128555990,Automating Computational Reproducibility in Social Science: Comparing Prompt-Based and Agent-Based Approaches,"Q1, Q8, Q11",3
https://openalex.org/W7128588195,Aptamer-Driven PS-THSP Strategy for Rapid and Highly Sensitive Detection of ATP,Q6,1
https://openalex.org/W7128593231,Clinical Features and Factors Associated with Disease Severity in Acute Chikungunya Fever: A Retrospective Analysis,Q2,1
https://openalex.org/W7128599955,"Peer Review Report For: Beyond Classrooms: Community-Based Learning for Personal, Social, and Vocational Empowerment [version 1; peer review: 1 approved with reservations]","Q2, Q12, Q13",3
https://openalex.org/W7128620706,"Update on the Prime Vortex Theory: Fractal Phase-Convergence and Reconciliation of the ""12.8"" Discrepancy",Q2,1
https://openalex.org/W7128625685,REPRODUCIBILIDAD EN LOS FLUJOS DE TRABAJO BIOINFORMÁTICOS APLICADOS A GENÓMICA Y ONCOLOGÍA CLÍNICA,Q1,1
https://openalex.org/W7128640639,"Update on the Prime Vortex Theory: Fractal Phase-Convergence and Reconciliation of the ""12.8"" Discrepancy",Q2,1
https://openalex.org/W7128643197,"Reproduction of ""Public Pension Reforms and Retirement Decisions: Narrative Evidence and Aggregate Implications""",Q1,1
https://openalex.org/W7128648162,Artisan: Agentic Artifact Evaluation,"Q1, Q8",2
https://openalex.org/W7128648265,Towards an OSF-based Registered Report Template for Software Engineering Controlled Experiments,Q4,1
https://openalex.org/W7128650985,Computational Reproducibility and Robustness of Empirical Economics and Political Science Research,"Q1, Q7, Q9",3
https://openalex.org/W7128668155,"An Implementation-Ready Specification for Self-Recognition and Propagation of Relative, Dynamic Good",Q6,1
https://openalex.org/W7128679441,On the Chowla Cosine Problem: A Multi-Scale Proof Skeleton & Thermodynamic Dichotomy,Q6,1
https://openalex.org/W7128683915,"Collatz Final Gate v8.9 (Main + Gate B Bottleneck v1.9) — Sealed Level-2B Demo Packet (L0=16 anchor, I4 mandatory)",Q6,1
https://openalex.org/W7128689162,"Three Modes of Database-Kernel Integration via eBPF: Observability, Policy Injection, and Kernel-Resident State",Q3,1
https://openalex.org/W7128709450,"Report from badań Global Theory of Shared Couplings of Fundamental Structures (GTWSSF USC GTCW) Modules theoretical, holography, HJM–BARYO,nuclear 134In–133Sn and tests experimental_EN","Q2, Q3",2
https://openalex.org/W7128720529,Monitoring Strategy for Mudflat Wetlands: Selecting Indicator Species Based on Principal Component Analysis,Q2,1
https://openalex.org/W7128724031,"Report from badań Global Theory of Shared Couplings of Fundamental Structures (GTWSSF USC GTCW) Modules theoretical, holography, HJM–BARYO,nuclear 134In–133Sn and tests experimental_EN","Q2, Q3",2
https://openalex.org/W7128729335,GSAP-ERE: Fine-Grained Scholarly Entity and Relation Extraction Focused on Machine Learning,Q1,1
https://openalex.org/W7128740226,On the Chowla Cosine Problem: A Multi-Scale Proof Skeleton & Thermodynamic Dichotomy,Q6,1
https://openalex.org/W7128740621,Position: Beyond Prediction: Toward Verifiable Physiological Waveform Reasoning with Foundation Models and Agentic LLMs,Q6,1
https://openalex.org/W7128762025,"Replication of Frey (2024) ""Larger Legislatures and the Cost of Political Brokerage: Evidence from Brazil""",Q1,1
https://openalex.org/W7128766916,The N3LO twist-2 matching of helicity TMDs and SIDIS q* spectrum,Q1,1
https://openalex.org/W7128794589,Data and Code for: Capital Uncertainty and the Efficiency Frontier of Climate Adaptation,Q1,1
https://openalex.org/W7128803084,Fine-tuned large language models can replicate expert coding better than trained coders: a study on informative signals sent by interest groups,"Q1, Q7, Q8, Q9, Q15",5
